Unnamed: 0,words,sentence,labels_y
"[1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949]","['This', 'was', 'the', 'battle', 'of', 'Fagiita', ',', 'fought', 'on', 'the', '9th', 'of', 'December', ',', '1769', ',', 'on', 'the', 'very', 'ground', 'in', 'which', 'Fafil', ',', 'jufl', ':', 'five', 'years', 'before', ',', 'had', 'murdered', 'Kafmati', 'Efhte', '.']","This was the battle of Fagiita , fought on the 9th of December , 1769 , on the very ground in which Fafil , jufl : five years before , had murdered Kafmati Efhte .","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O']"
"[1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950, 1950]","['This', 'was', 'too', 'much', 'for', 'them', 'to', 'be', 'filent', 'any', 'longer', ';', 'nothing', 'could', 'fiop', 'thefe', 'incenfed', 'favages', '.']",This was too much for them to be filent any longer ; nothing could fiop thefe incenfed favages .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'O']"
"[1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951, 1951]","['This', 'would', 'occupy', 'all', 'Major', 'Morshead', ""'s"", 'time', 'until', 'we', 'should', 'be', 'able', 'to', 'join', 'him', 'at', 'Khamba', 'Dzong', 'in', 'June', '.']",This would occupy all Major Morshead 's time until we should be able to join him at Khamba Dzong in June .,"['O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O']"
"[1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952, 1952]","['Thofe', 'failors', 'made', 'free', 'with', 'the', 'women', ',', 'and', 'even', 'dared', 'to', 'lay', 'their', 'hands', 'upon', 'them', 'whenever', 'they', 'had', 'an', 'op-', 'portunity', '.']","Thofe failors made free with the women , and even dared to lay their hands upon them whenever they had an op- portunity .","['B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953, 1953]","['Thofe', 'philofopbers', ',', 'who', 'difclaim', 'the', 'di-', 'redion', 'of', 'a', 'divine', 'Providence', ',', 'will', 'calculate', 'how', 'many', 'chances', 'there', 'were', ',', 'that', ',', 'in', 'a', 'kingdom', 'as', 'big', 'as', 'Great', 'Britain', ',', 'the', 'commiifion', 'of', 'a', 'crime', 'and', 'its', 'punifliment', 'fhould', 'both', 'liappen', 'in', 'one', 'place', ',', 'on', 'one', 'day', ',', 'in', 'the', 'fhort', 'fpace', 'of', 'five', 'years', ',', 'and', 'in', 'the', 'life', 'of', 'one', 'man', '.']","Thofe philofopbers , who difclaim the di- redion of a divine Providence , will calculate how many chances there were , that , in a kingdom as big as Great Britain , the commiifion of a crime and its punifliment fhould both liappen in one place , on one day , in the fhort fpace of five years , and in the life of one man .","['O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954, 1954]","['Thompson', 'Falls', ',', '101', 'miles', 'west', 'of', 'Missoula', ',', 'is', 'the', 'starting', 'point', 'for', 'the', 'C', '[', 'oe', ']', 'ur', ""d'Alène"", 'mines', '.']","Thompson Falls , 101 miles west of Missoula , is the starting point for the C [ oe ] ur d'Alène mines .","['B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'I-aspect', 'O', 'I-aspect', 'O', 'I-aspect', 'O']"
"[1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955, 1955]","['Those', 'gentle', 'people', 'made', 'themselves', 'our', 'friends', ';', 'there', 'was', 'nothing', 'they', 'would', 'not', 'do', ',', 'or', 'try', 'to', 'do', ',', 'for', 'us', ',', 'in', 'the', 'vast', ',', 'pink', 'palace', 'where', 'we', 'were', 'never', 'twenty', 'guests', 'together', ',', 'and', 'mostly', 'eight', 'or', 'ten', ',', 'with', 'the', 'run', 'of', 'a', 'reading-room', 'where', 'there', 'were', 'the', 'latest', 'papers', 'and', 'periodicals', 'from', 'London', 'and', 'Paris', ',', 'and', 'with', 'a', 'kitchen', 'whence', 'we', 'were', 'served', 'the', 'best', 'luncheons', 'and', 'dinners', 'we', 'ate', 'in', 'Europe', '.']","Those gentle people made themselves our friends ; there was nothing they would not do , or try to do , for us , in the vast , pink palace where we were never twenty guests together , and mostly eight or ten , with the run of a reading-room where there were the latest papers and periodicals from London and Paris , and with a kitchen whence we were served the best luncheons and dinners we ate in Europe .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956, 1956]","['Those', 'on', 'shore', 'feared', 'for', 'the', 'moment', 'that', 'a', 'slide', 'had', 'begun', 'in', 'the', 'cliffs', 'over', 'their', 'heads', ';', 'but', 'it', 'was', 'not', 'the', 'rocks', 'that', 'were', 'moving', '.']",Those on shore feared for the moment that a slide had begun in the cliffs over their heads ; but it was not the rocks that were moving .,"['O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O']"
"[1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957, 1957]","['Those', 'on', 'the', 'second', 'and', 'third', 'legs', 'are', ',', 'as', 'described', 'in', 'the', 'female', 'by', 'Hansen', ',', 'quite', 'small', ',', 'unsegmented', 'rods', ',', 'without', 'flagellum', '.']","Those on the second and third legs are , as described in the female by Hansen , quite small , unsegmented rods , without flagellum .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958]","['Though', 'he', 'THE', 'SOURCE', 'OF', 'THE', 'NILE', '.', '319', 'he', 'had', 'been', 'abfent', 'but', 'a', '-very', 'few', 'months', 'from', 'his', 'native', 'mountain', ',', 'his', 'manners', 'and', 'carriage', 'were', 'thofe', 'of', 'a', 'prince', ',', 'that', 'from', 'his', 'infancy', 'had', 'fat', 'upon', 'an', 'hereditary', 'throne', '.']","Though he THE SOURCE OF THE NILE . 319 he had been abfent but a -very few months from his native mountain , his manners and carriage were thofe of a prince , that from his infancy had fat upon an hereditary throne .","['O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959, 1959]","['Though', 'scarcely', 'so', 'lovely', 'as', 'the', 'Adoration', 'of', 'the', 'Shepherds', 'in', 'the', 'Accademia', ',', 'perhaps', 'spoiled', 'a', 'little', 'by', 'over', 'cleaning', 'and', 'restoration', ',', 'it', 'is', 'one', 'of', 'the', 'most', 'simple', 'and', 'serene', 'pictures', 'in', 'Florence', '.']","Though scarcely so lovely as the Adoration of the Shepherds in the Accademia , perhaps spoiled a little by over cleaning and restoration , it is one of the most simple and serene pictures in Florence .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960]","['Though', 'there', 'were', 'a', 'hundred', 'mules', ',', 'this', 'did', 'not', 'mean', 'that', 'there', 'were', 'a', 'hundred', 'mules', 'to', 'carry', 'our', 'loads', '--', 'so', 'much', 'extra', 'warm', 'clothing', 'and', 'blankets', 'had', 'been', 'given', 'to', 'the', 'drabies', 'that', 'together', 'with', 'all', 'their', 'line', 'gear', 'it', 'needed', 'twenty-seven', 'mules', 'to', 'carry', 'their', 'kit', ',', 'which', 'left', 'only', 'seventy-three', 'mules', 'for', 'the', 'Expedition', 'loads', ',', 'each', 'mule', 'carrying', '160', 'lb.', ',', 'and', 'this', 'was', 'not', 'nearly', 'sufficient', 'for', 'our', 'requirements', '.']","Though there were a hundred mules , this did not mean that there were a hundred mules to carry our loads -- so much extra warm clothing and blankets had been given to the drabies that together with all their line gear it needed twenty-seven mules to carry their kit , which left only seventy-three mules for the Expedition loads , each mule carrying 160 lb. , and this was not nearly sufficient for our requirements .","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O']"
"[1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961, 1961]","['Though', 'they', 'were', 'all', 'armed', 'with', 'bows', 'and', 'arrows', ',', 'clubs', 'and', 'spears', ',', 'they', 'made', 'not', 'the', 'least', 'opposition', '.']","Though they were all armed with bows and arrows , clubs and spears , they made not the least opposition .","['O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O']"
"[1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962, 1962]","['Three', 'hundred', 'miles', 'from', 'the', 'Pole', 'the', 'thermometer', 'at', 'night', 'had', 'been', 'from', '10°', 'to', '20°', 'lower', 'than', 'during', 'the', 'day', '.']",Three hundred miles from the Pole the thermometer at night had been from 10° to 20° lower than during the day .,"['B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'B-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O']"
"[1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963, 1963]","['Three', 'men', 'looked', 'over', 'the', 'crest', 'of', 'a', 'ridge', 'to', 'the', 'left', 'and', 'disappeared', 'abruptly', ',', 'and', 'I', 'remarked', 'to', 'Mirza', 'that', 'this', 'was', 'the', 'most', 'suspicious', 'circumstance', 'we', 'had', 'yet', 'seen', '.']","Three men looked over the crest of a ridge to the left and disappeared abruptly , and I remarked to Mirza that this was the most suspicious circumstance we had yet seen .","['O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964]","['Through', 'Pueblo', 'one', 'road', 'leads', 'to', 'the', 'park', 'by', 'way', 'of', 'Cañon', 'City', ',', 'from', 'where', 'one', 'may', 'look', 'down', 'into', 'the', 'Royal', 'Gorge', ',', 'the', 'deepest', 'canyon', 'in', 'the', 'world', 'penetrated', 'by', 'a', 'railroad', 'and', 'river', '.']","Through Pueblo one road leads to the park by way of Cañon City , from where one may look down into the Royal Gorge , the deepest canyon in the world penetrated by a railroad and river .","['O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O']"
"[1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965, 1965]","['Tht', 'rabouquinh', 'a', 'triangular', 'piece', 'of', 'board', ',', 'with', 'three', 'firings', 'made', 'of', 'inteftines', ',', 'fup-', 'ported', 'by', 'a', 'bridge', ',', 'which', 'may', 'be', 'ftretched', 'at', 'pleafure', 'by', 'means', 'of', 'pegs', ',', 'like', 'thofe', 'of', 'our', 'inftruments', 'in', 'Europe', ';', 'it', 'is', 'indeed', 'no-', 'thing', 'elfe', 'than', 'a', 'guitar', 'with', 'three', 'firings', '.']","Tht rabouquinh a triangular piece of board , with three firings made of inteftines , fup- ported by a bridge , which may be ftretched at pleafure by means of pegs , like thofe of our inftruments in Europe ; it is indeed no- thing elfe than a guitar with three firings .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966, 1966]","['Thus', ',', 'if', 'a', 'clear', 'passage', 'could', 'be', 'found', ',', 'vessels', 'sailing', 'round', 'the', 'southern', 'ocean', 'could', 'select', 'either', 'an', 'easterly', 'or', 'a', 'westerly', 'route', 'as', 'suited', 'them', 'best', ',', 'instead', 'of', 'having', ',', 'as', 'at', 'present', ',', 'to', 'follow', 'that', 'indicated', 'by', 'the', 'wind', '.']","Thus , if a clear passage could be found , vessels sailing round the southern ocean could select either an easterly or a westerly route as suited them best , instead of having , as at present , to follow that indicated by the wind .","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967, 1967]","['Thus', ',', 'in', 'seeking', 'abstract', 'knowledge', ',', 'the', 'law', 'of', 'radiation', 'was', 'thoroughly', 'examined', '.']","Thus , in seeking abstract knowledge , the law of radiation was thoroughly examined .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O']"
"[1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968, 1968]","['Thus', ',', 'the', 'name', 'of', 'the', 'priests', 'Lalemant', '(', 'there', 'were', 'three', 'of', 'them', ')', 'is', 'given', 'by', 'Le', 'Clercq', 'as', ""''"", 'Lallemant', ',', ""''"", 'by', 'Charlevoix', '(', 'a', 'much', 'later', 'historian', ')', 'as', '``', 'Lallemant', ""''"", 'or', ""''"", 'Lalemant', ',', ""''"", 'but', 'in', 'the', 'contemporary', '``', 'Relations', ""''"", 'of', ""1641-'42"", 'as', ""''"", 'Lallemant', ',', ""''"", '``', 'Lalemant', ""''"", 'or', '``', ""L'allemant"", '.', ""''"", 'Many', 'other', 'names', 'are', 'equally', 'variable', ',', 'changes', 'due', 'to', 'elision', 'being', 'sometimes', ',', 'but', 'not', 'always', ',', 'indicated', 'by', 'accents', ',', 'as', '``', 'Bruslé', ',', ""''"", '``', 'Brûlé', '.', ""''"", 'Thus', 'we', 'have', '``', 'Jolliet', ""''"", 'or', ""''"", 'Joliet', ',', ""''"", '``', 'De', 'Gallinée', ""''"", 'or', '``', 'De', 'Galinée', ',', ""''"", '``', 'Du', 'Lu', ',', ""''"", '``', 'Du', 'Luth', ',', ""''"", '``', 'Duluth', ',', ""''"", 'etc', '.']","Thus , the name of the priests Lalemant ( there were three of them ) is given by Le Clercq as '' Lallemant , '' by Charlevoix ( a much later historian ) as `` Lallemant '' or '' Lalemant , '' but in the contemporary `` Relations '' of 1641-'42 as '' Lallemant , '' `` Lalemant '' or `` L'allemant . '' Many other names are equally variable , changes due to elision being sometimes , but not always , indicated by accents , as `` Bruslé , '' `` Brûlé . '' Thus we have `` Jolliet '' or '' Joliet , '' `` De Gallinée '' or `` De Galinée , '' `` Du Lu , '' `` Du Luth , '' `` Duluth , '' etc .","['O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O']"
"[1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969]","['Thus', 'Lars', 'Almen', ',', 'when', 'he', 'arrived', 'at', 'Yankton', ',', 'had', '50', 'cents', 'in', 'money', 'left', '.']","Thus Lars Almen , when he arrived at Yankton , had 50 cents in money left .","['O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970]","['Thus', 'in', 'places', 'six', 'or', 'eight', 'pairs', 'of', 'ruts', ',', 'made', 'by', 'many', 'wagons', 'and', 'feet', ',', 'could', 'be', 'seen', 'side', 'by', 'side', '.']","Thus in places six or eight pairs of ruts , made by many wagons and feet , could be seen side by side .","['O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
