source_file,text,_sentence_text,annotation
GB-108_sample_English_20.txt,full of roses and scarlet hibiscus with a beautiful and large-flowered mauve solanum growing up the pillars on the verandah,"At Kalimpong there was a large and comfortable Dak bungalow , surrounded by a well-kept garden full of roses and scarlet hibiscus with a beautiful and large-flowered mauve solanum growing up the pillars on the verandah .",4
GB-108_sample_English_20.txt,a beautiful and large-flowered,"At Kalimpong there was a large and comfortable Dak bungalow , surrounded by a well-kept garden full of roses and scarlet hibiscus with a beautiful and large-flowered mauve solanum growing up the pillars on the verandah .",4
GB-108_sample_English_20.txt,charming,"Graham and his charming daughters , who showed us true hospitality and kindness .",4
GB-108_sample_English_20.txt,who showed us true hospitality and kindness,"Graham and his charming daughters , who showed us true hospitality and kindness .",5
GB-108_sample_English_20.txt,very pretty,They live in a very pretty house embowered in roses on the crest of the hill and commanding lovely views over the Teesta Valley and up to the snowy peaks of Kanchenjunga .,5
GB-108_sample_English_20.txt,embowered in roses on the crest of the hill and commanding lovely views over the Teesta Valley and up to the snowy peaks of Kanchenjunga,They live in a very pretty house embowered in roses on the crest of the hill and commanding lovely views over the Teesta Valley and up to the snowy peaks of Kanchenjunga .,5
GB-108_sample_English_20.txt,that many years of hard work have brought into being,"Higher up on the spur are the homes and the industrial schools that many years of hard work have brought into being , thanks to the indefatigable labours of Dr.",5
GB-108_sample_English_20.txt,the indefatigable labours,"Higher up on the spur are the homes and the industrial schools that many years of hard work have brought into being , thanks to the indefatigable labours of Dr.",4
GB-108_sample_English_20.txt,late,Graham and the late Mrs.,2
GB-108_sample_English_20.txt,have all been taught some useful trade,"Graham ; these now hold between 600 and 700 pupils , both boys and girls , who , when they leave these schools , have all been taught some useful trade and are sent out as useful members of society .",4
GB-108_sample_English_20.txt,old,"He was an old friend of mine , as I had met him before in Tibet .",4
GB-108_sample_English_20.txt,old,"He told me that an old Tibetan Lama , who knew Mount Everest well , had described it as `` Miti guti cha-phu long-nga , '' `` the mountain visible from all directions , and where a bird becomes blind if it flies so high . '' Throughout our journey across Sikkim the weather was very bad , with heavy falls of rain every day and night .",4
GB-108_sample_English_20.txt,visible from all directions,"He told me that an old Tibetan Lama , who knew Mount Everest well , had described it as `` Miti guti cha-phu long-nga , '' `` the mountain visible from all directions , and where a bird becomes blind if it flies so high . '' Throughout our journey across Sikkim the weather was very bad , with heavy falls of rain every day and night .",4
GB-108_sample_English_20.txt,heavy falls of rain every day and night,"He told me that an old Tibetan Lama , who knew Mount Everest well , had described it as `` Miti guti cha-phu long-nga , '' `` the mountain visible from all directions , and where a bird becomes blind if it flies so high . '' Throughout our journey across Sikkim the weather was very bad , with heavy falls of rain every day and night .",1
GB-108_sample_English_20.txt,little,"We had had the bad luck to strike the Chota Bursat , or little monsoon , which usually heralds the coming of the proper monsoon a fortnight or three weeks later .",2
GB-108_sample_English_20.txt,proper,"We had had the bad luck to strike the Chota Bursat , or little monsoon , which usually heralds the coming of the proper monsoon a fortnight or three weeks later .",1
GB-108_sample_English_20.txt,"beautiful with their great trees of scarlet hibiscus , daturas and bougainvilleas","The march to Pedong was an easy one of 14 miles with a gentle climb of 3,000 feet followed by a descent of 2,000 feet past gardens beautiful with their great trees of scarlet hibiscus , daturas and bougainvilleas , which grew with wonderful luxuriance in this climate where frost is almost unknown in winter and where in summer the temperature scarcely ever exceeds 85° Fahrenheit .",4
GB-108_sample_English_20.txt,which grew with wonderful luxuriance,"The march to Pedong was an easy one of 14 miles with a gentle climb of 3,000 feet followed by a descent of 2,000 feet past gardens beautiful with their great trees of scarlet hibiscus , daturas and bougainvilleas , which grew with wonderful luxuriance in this climate where frost is almost unknown in winter and where in summer the temperature scarcely ever exceeds 85° Fahrenheit .",5
GB-108_sample_English_20.txt,almost unknown,"The march to Pedong was an easy one of 14 miles with a gentle climb of 3,000 feet followed by a descent of 2,000 feet past gardens beautiful with their great trees of scarlet hibiscus , daturas and bougainvilleas , which grew with wonderful luxuriance in this climate where frost is almost unknown in winter and where in summer the temperature scarcely ever exceeds 85° Fahrenheit .",4
